ScientificName_accepted,Longitude,Latitude,MinimumDepth,MaximumDepth
Illex argentinus,-66.8333,-45.25,29,
Illex argentinus,-66.7833,-45.25,36,
Illex argentinus,-66.7333,-45.25,33,
Illex argentinus,-66.7833,-45.25,36,
Illex argentinus,-66.7833,-45.25,34,
Illex argentinus,-66.85,-45.25,23,
Illex argentinus,-66.4667,-45.25,33,
Illex argentinus,-66.7833,-45.25,38,
Illex argentinus,-66.85,-45.25,28.6,
Illex argentinus,-66.9833,-45.25,25,
Illex argentinus,-66.8667,-45.25,24,
Illex argentinus,-66.9833,-45.25,31,
Illex argentinus,-66.8167,-45.25,30,
Illex argentinus,-66.8333,-45.25,26,
Illex argentinus,-66.85,-45.25,27,
Illex argentinus,-66.8167,-45.25,28,
Illex argentinus,-66.8,-45.25,37.7,
Illex argentinus,-66.7667,-45.25,35,
Illex argentinus,-66.7833,-45.25,39.5,
Illex argentinus,-66.8667,-45.25,31,
Illex argentinus,-66.7333,-45.25,30,
Illex argentinus,-66.8,-45.25,44,
Illex argentinus,-66.7833,-45.25,36,
Illex argentinus,-66.7333,-45.25,33,
Illex argentinus,-66.7333,-45.25,42,
Illex argentinus,-66.7333,-45.25,37,
Illex argentinus,-66.7833,-45.25,33,
Illex argentinus,-66.8333,-45.25,27,
Illex argentinus,-66.7333,-45.25,37,
Illex argentinus,-66.8833,-45.25,19,
Illex argentinus,-66.8333,-45.25,32,
Illex argentinus,-66.85,-45.25,27,
Illex argentinus,-66.8333,-45.25,29,
Illex argentinus,-66.7833,-45.25,39.7,
Illex argentinus,-66.4833,-45.25,57.3,
Illex argentinus,-66.7667,-45.25,41,
Illex argentinus,-66.85,-45.25,39,
Illex argentinus,-66.65,-45.25,49,
Illex argentinus,-66.7833,-45.25,38,
Illex argentinus,-66.45,-45.25,71,
Illex argentinus,-66.35,-45.25,73,
Illex argentinus,-66.4167,-45.25,67,
Illex argentinus,-66.4667,-45.25,70,
Illex argentinus,-66.4333,-45.25,69,
Illex argentinus,-66.3667,-45.25,72,
Illex argentinus,-66.35,-45.25,76,
Illex argentinus,-66.4333,-45.25,67,
Illex argentinus,-66.4333,-45.25,66,
Illex argentinus,-66.4667,-45.25,66,
Illex argentinus,-66.3833,-45.25,71,
Illex argentinus,-66.7333,-45.25,40,
Illex argentinus,-66.8333,-45.25,40,
Illex argentinus,-66.4333,-45.25,62,
Illex argentinus,-66.4167,-45.25,69,
Illex argentinus,-66.223,-45.247,82,
Illex argentinus,-66.2185,-45.2467,82,
Illex argentinus,-66.1901,-45.245,78,
Illex argentinus,-66.1033,-45.2421,86,
Illex argentinus,-66.0969,-45.2351,87,
Illex argentinus,-66.2833,-45.2333,73,
Illex argentinus,-66.3167,-45.2333,71.8,
Illex argentinus,-66.3,-45.2333,71.9,
Illex argentinus,-64.9167,-45.2333,77,
Illex argentinus,-65.3333,-45.2333,87,
Illex argentinus,-65.3333,-45.2333,87,
Illex argentinus,-65.5667,-45.2333,85,
Illex argentinus,-65.55,-45.2333,87,
Illex argentinus,-64.8333,-45.2333,86,
Illex argentinus,-64.8667,-45.2333,77,
Illex argentinus,-65.6833,-45.2333,89,
Illex argentinus,-65.75,-45.2333,90,
Illex argentinus,-64.9167,-45.2333,79,
Illex argentinus,-65.05,-45.2333,88,
Illex argentinus,-65.0167,-45.2333,88,
Illex argentinus,-64.9333,-45.2333,84,
Illex argentinus,-65.05,-45.2333,89,
Illex argentinus,-65.5833,-45.2333,86,
Illex argentinus,-65.5833,-45.2333,85,
Illex argentinus,-65.4,-45.2333,88,
Illex argentinus,-65.7,-45.2333,87,
Illex argentinus,-65.6167,-45.2333,87,
Illex argentinus,-65.6,-45.2333,86,
Illex argentinus,-65.6167,-45.2333,89,
Illex argentinus,-65.3667,-45.2333,88,
Illex argentinus,-65.4833,-45.2333,88,
Illex argentinus,-65.4833,-45.2333,87,
Illex argentinus,-65.6833,-45.2333,86,
Illex argentinus,-65.6833,-45.2333,87,
Illex argentinus,-65.6,-45.2333,88,
Illex argentinus,-65.9,-45.2333,90,
Illex argentinus,-65.85,-45.2333,90,
Illex argentinus,-65.85,-45.2333,90,
Illex argentinus,-65.8,-45.2333,94.5,
Illex argentinus,-65.9833,-45.2333,89,
Illex argentinus,-65.9833,-45.2333,90,
Illex argentinus,-66.05,-45.2333,87,
Illex argentinus,-65.9833,-45.2333,89,
Illex argentinus,-66.1333,-45.2333,83,
Illex argentinus,-66.1333,-45.2333,87,
Illex argentinus,-66.1333,-45.2333,81,
Illex argentinus,-65.9667,-45.2333,90,
Illex argentinus,-66,-45.2333,90,
Illex argentinus,-66.1,-45.2333,85,
Illex argentinus,-65.9667,-45.2333,90.5,
Illex argentinus,-66,-45.2333,90,
Illex argentinus,-65.6167,-45.2333,89,
Illex argentinus,-65.6333,-45.2333,87,
Illex argentinus,-65.6333,-45.2333,85,
Illex argentinus,-65.8667,-45.2333,90,
Illex argentinus,-65.5333,-45.2333,86,
Illex argentinus,-66.0667,-45.2333,90,
Illex argentinus,-66.1167,-45.2333,75,
Illex argentinus,-66.05,-45.2333,80,
Illex argentinus,-65.7333,-45.2333,89,
Illex argentinus,-66.15,-45.2333,83,
Illex argentinus,-66.05,-45.2333,91,
Illex argentinus,-66.1667,-45.2333,81,
Illex argentinus,-66,-45.2333,89,
Illex argentinus,-66.3833,-45.2333,72,
Illex argentinus,-66.3333,-45.2333,76,
Illex argentinus,-66.25,-45.2333,78,
Illex argentinus,-66.4,-45.2333,71,
Illex argentinus,-66.3333,-45.2333,72,
Illex argentinus,-66.45,-45.2333,55,
Illex argentinus,-66.3833,-45.2333,73,
Illex argentinus,-66.4667,-45.2333,46,
Illex argentinus,-66.75,-45.2333,27,
Illex argentinus,-66.4667,-45.2333,48,
Illex argentinus,-66.4833,-45.2333,46,
Illex argentinus,-66.7333,-45.2333,28,
Illex argentinus,-66.3833,-45.2333,58,
Illex argentinus,-66.3,-45.2333,75,
Illex argentinus,-66.4667,-45.2333,55.1,
Illex argentinus,-66.4167,-45.2333,61.8,
Illex argentinus,-66.4333,-45.2333,58,
Illex argentinus,-66.8167,-45.2333,34,
Illex argentinus,-66.3667,-45.2333,74,
Illex argentinus,-66.3333,-45.2333,75,
Illex argentinus,-66.4167,-45.2333,59,
Illex argentinus,-66.3667,-45.2333,77,
Illex argentinus,-66.3833,-45.2333,71,
Illex argentinus,-66.3667,-45.2333,73,
Illex argentinus,-66.3667,-45.2333,73,
Illex argentinus,-66.3,-45.2333,72,
Illex argentinus,-66.2833,-45.2333,71,
Illex argentinus,-66.4167,-45.2333,67,
Illex argentinus,-66.4833,-45.2333,62,
Illex argentinus,-66.35,-45.2333,63,
Illex argentinus,-66.3667,-45.2333,60,
Illex argentinus,-66.4833,-45.2333,61,
Illex argentinus,-66.4833,-45.2333,58,
Illex argentinus,-66.3667,-45.2333,59,
Illex argentinus,-66.3667,-45.2333,60,
Illex argentinus,-66.3833,-45.2333,60,
Illex argentinus,-66.3667,-45.2333,73,
Illex argentinus,-66.3667,-45.2333,72,
Illex argentinus,-66.206,-45.2319,77,
Illex argentinus,-61.07,-45.22,108,
Illex argentinus,-65.0833,-45.2167,89,
Illex argentinus,-66.0667,-45.2167,75,
Illex argentinus,-64.8667,-45.2167,79,
Illex argentinus,-65.25,-45.2167,88,
Illex argentinus,-64.3833,-45.2167,95,
Illex argentinus,-64.3833,-45.2167,95,
Illex argentinus,-65,-45.2167,79,
Illex argentinus,-64.9167,-45.2167,80,
Illex argentinus,-65.0833,-45.2167,89,
Illex argentinus,-65.0333,-45.2167,89,
Illex argentinus,-65.4333,-45.2167,87,
Illex argentinus,-65.6,-45.2167,87,
Illex argentinus,-65.7333,-45.2167,89,
Illex argentinus,-65.7167,-45.2167,86,
Illex argentinus,-65.6,-45.2167,88,
Illex argentinus,-65.6167,-45.2167,90,
Illex argentinus,-65.75,-45.2167,89,
Illex argentinus,-65.6,-45.2167,88,
Illex argentinus,-65.5,-45.2167,90,
Illex argentinus,-65.7,-45.2167,85,
Illex argentinus,-65.6667,-45.2167,90,
Illex argentinus,-65.5,-45.2167,88,
Illex argentinus,-65.5333,-45.2167,90,
Illex argentinus,-66,-45.2167,90,
Illex argentinus,-65.9167,-45.2167,95,
Illex argentinus,-62.9667,-45.2167,90,
Illex argentinus,-65.9833,-45.2167,90,
Illex argentinus,-65.8833,-45.2167,90,
Illex argentinus,-66.1,-45.2167,88,
Illex argentinus,-65.7,-45.2167,86,
Illex argentinus,-65.3333,-45.2167,92,
Illex argentinus,-65.9833,-45.2167,88,
Illex argentinus,-66.05,-45.2167,90.5,
Illex argentinus,-66,-45.2167,89,
Illex argentinus,-65.9833,-45.2167,90.5,
Illex argentinus,-65.95,-45.2167,89,
Illex argentinus,-65.3333,-45.2167,89,
Illex argentinus,-65.6833,-45.2167,88,
Illex argentinus,-66.15,-45.2167,82,
Illex argentinus,-66.1333,-45.2167,82,
Illex argentinus,-66.1833,-45.2167,77,
Illex argentinus,-66.05,-45.2167,91,
Illex argentinus,-66.1,-45.2167,88,
Illex argentinus,-66,-45.2167,88,
Illex argentinus,-66.05,-45.2167,92,
Illex argentinus,-65.95,-45.2167,90,
Illex argentinus,-66.1167,-45.2167,87,
Illex argentinus,-66.1,-45.2167,91,
Illex argentinus,-66.0667,-45.2167,91,
Illex argentinus,-66.25,-45.2167,74,
Illex argentinus,-66.2833,-45.2167,71,
Illex argentinus,-66.1333,-45.2167,72,
Illex argentinus,-66.4667,-45.2167,38,
Illex argentinus,-66.3167,-45.2167,37,
Illex argentinus,-66.4833,-45.2167,38,
Illex argentinus,-66.45,-45.2167,42,
Illex argentinus,-66.4833,-45.2167,42,
Illex argentinus,-66.45,-45.2167,39,
Illex argentinus,-66.4667,-45.2167,41,
Illex argentinus,-66.4667,-45.2167,43,
Illex argentinus,-66.4833,-45.2167,39,
Illex argentinus,-66.7333,-45.2167,38,
Illex argentinus,-66.4833,-45.2167,38,
Illex argentinus,-66.4667,-45.2167,43,
Illex argentinus,-66.4667,-45.2167,42,
Illex argentinus,-66.4667,-45.2167,40,
Illex argentinus,-66.4667,-45.2167,35,
Illex argentinus,-66.75,-45.2167,38,
Illex argentinus,-66.4833,-45.2167,60,
Illex argentinus,-62.45,-45.21,101,
Illex argentinus,-65.1855,-45.2025,86,
Illex argentinus,-65.65,-45.2,89,
Illex argentinus,-66.3,-45.2,67.8,
Illex argentinus,-66.25,-45.2,68.4,
Illex argentinus,-65.3333,-45.2,88,
Illex argentinus,-65,-45.2,86,
Illex argentinus,-64.3333,-45.2,89,
Illex argentinus,-64.3333,-45.2,90,
Illex argentinus,-64.35,-45.2,91,
Illex argentinus,-64.9833,-45.2,82,
Illex argentinus,-65.0167,-45.2,85,
Illex argentinus,-65,-45.2,85,
Illex argentinus,-65.0833,-45.2,86,
Illex argentinus,-65.6333,-45.2,87,
Illex argentinus,-65.3167,-45.2,88,
Illex argentinus,-65.6833,-45.2,87,
Illex argentinus,-65.65,-45.2,88,
Illex argentinus,-65.6667,-45.2,85,
Illex argentinus,-64.9167,-45.2,93,
Illex argentinus,-65.0833,-45.2,88,
Illex argentinus,-65.0167,-45.2,84,
Illex argentinus,-64.9833,-45.2,83,
Illex argentinus,-64.9667,-45.2,86,
Illex argentinus,-65.0667,-45.2,87.5,
Illex argentinus,-65.75,-45.2,88,
Illex argentinus,-65.75,-45.2,90,
Illex argentinus,-66,-45.2,85,
Illex argentinus,-65.5667,-45.2,87,
Illex argentinus,-66.7667,-45.2,88,
Illex argentinus,-65.9167,-45.2,88,
Illex argentinus,-66.0167,-45.2,88,
Illex argentinus,-65.6,-45.2,91,
Illex argentinus,-65.9833,-45.2,90,
Illex argentinus,-65.9667,-45.2,90,
Illex argentinus,-65.95,-45.2,88,
Illex argentinus,-66,-45.2,91,
Illex argentinus,-65.8667,-45.2,90,
Illex argentinus,-65.8833,-45.2,90,
Illex argentinus,-65.9833,-45.2,86,
Illex argentinus,-65.95,-45.2,89,
Illex argentinus,-65.9667,-45.2,88,
Illex argentinus,-65.9167,-45.2,82,
Illex argentinus,-65.8333,-45.2,92,
Illex argentinus,-65.9667,-45.2,80,
Illex argentinus,-65.9667,-45.2,90,
Illex argentinus,-65.3167,-45.2,85,
Illex argentinus,-65.3,-45.2,87,
Illex argentinus,-65.2833,-45.2,85,
Illex argentinus,-65.2167,-45.2,83,
Illex argentinus,-66.05,-45.2,90,
Illex argentinus,-65.7167,-45.2,70,
Illex argentinus,-66.1833,-45.2,75,
Illex argentinus,-65.9,-45.2,90,
Illex argentinus,-65.1,-45.2,85,
Illex argentinus,-65.15,-45.2,86,
Illex argentinus,-65.2667,-45.2,87,
Illex argentinus,-66.0667,-45.2,89,
Illex argentinus,-66.0333,-45.2,90,
Illex argentinus,-66.0667,-45.2,92,
Illex argentinus,-65.9,-45.2,84,
Illex argentinus,-66.0167,-45.2,88,
Illex argentinus,-66.0333,-45.2,87,
Illex argentinus,-66.0667,-45.2,89,
Illex argentinus,-65.95,-45.2,91,
Illex argentinus,-65.8667,-45.2,93,
Illex argentinus,-65.95,-45.2,92,
Illex argentinus,-66,-45.2,91,
Illex argentinus,-66.3,-45.2,64,
Illex argentinus,-66.2833,-45.2,68,
Illex argentinus,-66.0167,-45.2,89,
Illex argentinus,-66.1,-45.2,72,
Illex argentinus,-66.0833,-45.2,74,
Illex argentinus,-66.4667,-45.2,25,
Illex argentinus,-66.4667,-45.2,25,
Illex argentinus,-66.4667,-45.2,60,
Illex argentinus,-66.4667,-45.2,25,
Illex argentinus,-66.3,-45.2,65,
Illex argentinus,-66.1594,-45.1982,72.1,
Illex argentinus,-66.0667,-45.196,82.9,
Illex argentinus,-66.2053,-45.1939,71.4,
Illex argentinus,-66.1833,-45.1935,74,
Illex argentinus,-66.1288,-45.1932,70.4,
Illex argentinus,-66.0786,-45.1894,81.1,
Illex argentinus,-66.2036,-45.1891,70.7,
Illex argentinus,-66.2047,-45.187,72.1,
Illex argentinus,-66.0053,-45.1861,67.1,
Illex argentinus,-66.1792,-45.186,73.6,
Illex argentinus,-65.9641,-45.1855,65,
Illex argentinus,-65.7167,-45.1833,89,
Illex argentinus,-66.2667,-45.1833,53,
Illex argentinus,-66.2667,-45.1833,66.3,
Illex argentinus,-66.2833,-45.1833,78,
Illex argentinus,-65.3333,-45.1833,84,
Illex argentinus,-65.3333,-45.1833,89,
Illex argentinus,-65.3167,-45.1833,89,
Illex argentinus,-64.8833,-45.1833,80,
Illex argentinus,-64.35,-45.1833,92,
Illex argentinus,-65,-45.1833,84,
Illex argentinus,-64.9833,-45.1833,83,
Illex argentinus,-64.9667,-45.1833,86,
Illex argentinus,-65.0167,-45.1833,83,
Illex argentinus,-65.65,-45.1833,84,
Illex argentinus,-65.3667,-45.1833,85,
Illex argentinus,-65.3833,-45.1833,86,
Illex argentinus,-65.5,-45.1833,85,
Illex argentinus,-65.5333,-45.1833,86,
Illex argentinus,-65.6667,-45.1833,84,
Illex argentinus,-65.8167,-45.1833,79,
Illex argentinus,-65.65,-45.1833,83,
Illex argentinus,-65.85,-45.1833,90,
Illex argentinus,-65.8833,-45.1833,90,
Illex argentinus,-65.9,-45.1833,86,
Illex argentinus,-65.8333,-45.1833,87,
Illex argentinus,-65.85,-45.1833,91,
Illex argentinus,-65.9667,-45.1833,82,
Illex argentinus,-65.85,-45.1833,88,
Illex argentinus,-65.9333,-45.1833,89,
Illex argentinus,-65.85,-45.1833,90,
Illex argentinus,-65.7333,-45.1833,85,
Illex argentinus,-65.5333,-45.1833,85,
Illex argentinus,-65.4,-45.1833,82,
Illex argentinus,-66.05,-45.1833,65,
Illex argentinus,-65.3,-45.1833,84,
Illex argentinus,-65.2833,-45.1833,86,
Illex argentinus,-65.4333,-45.1833,86,
Illex argentinus,-65.3667,-45.1833,88,
Illex argentinus,-65.3167,-45.1833,85,
Illex argentinus,-65.6333,-45.1833,70,
Illex argentinus,-65.9833,-45.1833,67,
Illex argentinus,-65.8833,-45.1833,90,
Illex argentinus,-65.6167,-45.1833,87,
Illex argentinus,-65.1333,-45.1833,88,
Illex argentinus,-66.2667,-45.1833,70,
Illex argentinus,-66.2,-45.1833,75,
Illex argentinus,-66.0667,-45.1833,86,
Illex argentinus,-66.1167,-45.1833,70,
Illex argentinus,-66.4667,-45.1833,24,
Illex argentinus,-66.4833,-45.1833,26,
Illex argentinus,-66.4667,-45.1833,26,
Illex argentinus,-66.4667,-45.1833,24,
Illex argentinus,-66.4667,-45.1833,23,
Illex argentinus,-66.4667,-45.1833,22,
Illex argentinus,-66.4667,-45.1833,23,
Illex argentinus,-66.4667,-45.1833,25,
Illex argentinus,-66.4667,-45.1833,23,
Illex argentinus,-66.4,-45.1833,22,
Illex argentinus,-65.8833,-45.1833,85.2,
Illex argentinus,-66.4667,-45.1833,28,
Illex argentinus,-66.4667,-45.1833,24,
Illex argentinus,-66.4667,-45.1833,22,
Illex argentinus,-65.7,-45.1833,86,
Illex argentinus,-66.4667,-45.1833,22,
Illex argentinus,-66.4667,-45.1833,23,
Illex argentinus,-66.4667,-45.1833,25,
Illex argentinus,-65.3667,-45.1833,86,
Illex argentinus,-66.0812,-45.1833,79.3,
Illex argentinus,-66.208,-45.1827,63.5,
Illex argentinus,-66.147,-45.1812,74.9,
Illex argentinus,-66.2238,-45.1812,70.8,
Illex argentinus,-65.8038,-45.1802,84.7,
Illex argentinus,-60.52,-45.18,108,
Illex argentinus,-60.52,-45.18,108,
Illex argentinus,-66.1867,-45.18,66.3,
Illex argentinus,-66.2,-45.1793,82.9,
Illex argentinus,-65.7264,-45.1787,83.6,
Illex argentinus,-66.2031,-45.1769,68.3,
Illex argentinus,-66.1884,-45.1768,72.1,
Illex argentinus,-66.0976,-45.1763,68.5,
Illex argentinus,-66.1352,-45.1755,73.1,
Illex argentinus,-66.0192,-45.1748,66.4,
Illex argentinus,-66.1654,-45.1741,73.6,
Illex argentinus,-66.1965,-45.1739,68.3,
Illex argentinus,-66.0909,-45.1735,70,
Illex argentinus,-66.1097,-45.1735,69.3,
Illex argentinus,-66.2421,-45.1733,66.7,
Illex argentinus,-66.1747,-45.1724,69.7,
Illex argentinus,-66.1917,-45.1724,65.3,
Illex argentinus,-66.2072,-45.172,72,
Illex argentinus,-66.2384,-45.1715,68.8,
Illex argentinus,-66.1147,-45.1713,66.1,
Illex argentinus,-66.0258,-45.1713,65.7,
Illex argentinus,-66.1922,-45.1712,66.3,
Illex argentinus,-66.1399,-45.1709,72.2,
Illex argentinus,-66.0305,-45.1708,62.9,
Illex argentinus,-66.1313,-45.1706,70.7,
Illex argentinus,-66.2196,-45.1702,66.3,
Illex argentinus,-66.1887,-45.1697,70.6,
Illex argentinus,-66.1803,-45.1696,68,
Illex argentinus,-66.2051,-45.1695,67.1,
Illex argentinus,-66.0911,-45.1692,65.2,
Illex argentinus,-66.0702,-45.169,67.9,
Illex argentinus,-66.0734,-45.1685,67.9,
Illex argentinus,-66.0901,-45.1685,68.5,
Illex argentinus,-66.1033,-45.1683,61.9,
Illex argentinus,-66.1167,-45.1667,70,
Illex argentinus,-66.0333,-45.1667,64,
Illex argentinus,-66.0333,-45.1667,62,
Illex argentinus,-66.1167,-45.1667,69,
Illex argentinus,-65.0833,-45.1667,67,
Illex argentinus,-66.0333,-45.1667,65.2,
Illex argentinus,-66.0333,-45.1667,67,
Illex argentinus,-66.0667,-45.1667,70,
Illex argentinus,-65.0167,-45.1667,83,
Illex argentinus,-65,-45.1667,92,
Illex argentinus,-64.9833,-45.1667,86,
Illex argentinus,-64.9333,-45.1667,86,
Illex argentinus,-64.85,-45.1667,76.9,
Illex argentinus,-65.6667,-45.1667,83,
Illex argentinus,-66.0833,-45.1667,71,
Illex argentinus,-65.8833,-45.1667,87,
Illex argentinus,-65.65,-45.1667,87,
Illex argentinus,-65.5333,-45.1667,84,
Illex argentinus,-65.6333,-45.1667,83,
Illex argentinus,-65.5167,-45.1667,84,
Illex argentinus,-65.8833,-45.1667,83,
Illex argentinus,-66.0667,-45.1667,84,
Illex argentinus,-66.05,-45.1667,68,
Illex argentinus,-66.05,-45.1667,69,
Illex argentinus,-65.8833,-45.1667,77,
Illex argentinus,-65.8833,-45.1667,84,
Illex argentinus,-65.8333,-45.1667,89,
Illex argentinus,-65.8167,-45.1667,90,
Illex argentinus,-65.8667,-45.1667,90,
Illex argentinus,-65.8833,-45.1667,82,
Illex argentinus,-65.8833,-45.1667,81,
Illex argentinus,-66.0833,-45.1667,69,
Illex argentinus,-65.85,-45.1667,89,
Illex argentinus,-66.25,-45.1667,67,
Illex argentinus,-65.6667,-45.1667,78,
Illex argentinus,-65.6667,-45.1667,85,
Illex argentinus,-65.7833,-45.1667,86,
Illex argentinus,-65.65,-45.1667,83,
Illex argentinus,-65.5667,-45.1667,84,
Illex argentinus,-65.7167,-45.1667,85,
Illex argentinus,-65.6167,-45.1667,85,
Illex argentinus,-66.1667,-45.1667,69,
Illex argentinus,-66.25,-45.1667,64,
Illex argentinus,-66.0833,-45.1667,68,
Illex argentinus,-66.1667,-45.1667,68,
Illex argentinus,-66.1833,-45.1667,62,
Illex argentinus,-66.3167,-45.1667,67,
Illex argentinus,-65.8167,-45.1667,88,
Illex argentinus,-66.2,-45.1667,67,
Illex argentinus,-65.6667,-45.1667,84,
Illex argentinus,-66.1333,-45.1667,70,
Illex argentinus,-65.5,-45.1667,91,
Illex argentinus,-65.8167,-45.1667,97,
Illex argentinus,-66.0833,-45.1667,69,
Illex argentinus,-65.3667,-45.1667,90,
Illex argentinus,-66.05,-45.1667,78,
Illex argentinus,-66.1,-45.1667,70,
Illex argentinus,-65.2,-45.1667,84,
Illex argentinus,-65.4167,-45.1667,85,
Illex argentinus,-65.7333,-45.1667,75,
Illex argentinus,-65.3333,-45.1667,87,
Illex argentinus,-65.45,-45.1667,87,
Illex argentinus,-65.85,-45.1667,87,
Illex argentinus,-66.0167,-45.1667,68,
Illex argentinus,-66.15,-45.1667,73,
Illex argentinus,-65.7667,-45.1667,87,
Illex argentinus,-66.2,-45.1667,70,
Illex argentinus,-65.05,-45.1667,81,
Illex argentinus,-65.1,-45.1667,85,
Illex argentinus,-65.0833,-45.1667,82,
Illex argentinus,-65.0833,-45.1667,87,
Illex argentinus,-65.2833,-45.1667,87,
Illex argentinus,-66.2,-45.1667,68,
Illex argentinus,-66.0833,-45.1667,70,
Illex argentinus,-66,-45.1667,68,
Illex argentinus,-66.4667,-45.1667,21,
Illex argentinus,-66.1333,-45.1667,63,
Illex argentinus,-66.2667,-45.1667,63,
Illex argentinus,-66.2667,-45.1667,61,
Illex argentinus,-65.9833,-45.1667,56,
Illex argentinus,-66.0333,-45.1667,64,
Illex argentinus,-66.1,-45.1667,39,
Illex argentinus,-65.9833,-45.1667,62,
Illex argentinus,-66.0333,-45.1667,66,
Illex argentinus,-65.9833,-45.1667,64,
Illex argentinus,-66.0167,-45.1667,63,
Illex argentinus,-66.9833,-45.1667,62,
Illex argentinus,-66.9833,-45.1667,63,
Illex argentinus,-66.0333,-45.1667,63,
Illex argentinus,-65.9833,-45.1667,60,
Illex argentinus,-66.0333,-45.1667,63,
Illex argentinus,-66.0167,-45.1667,63,
Illex argentinus,-66.0167,-45.1667,67,
Illex argentinus,-66.0333,-45.1667,65,
Illex argentinus,-66,-45.1667,65,
Illex argentinus,-66.0167,-45.1667,65,
Illex argentinus,-66,-45.1667,65,
Illex argentinus,-66.05,-45.1667,68,
Illex argentinus,-66,-45.1667,63,
Illex argentinus,-66,-45.1667,64,
Illex argentinus,-66.0167,-45.1667,68,
Illex argentinus,-66.05,-45.1667,73,
Illex argentinus,-66.0167,-45.1667,72,
Illex argentinus,-66.1,-45.1667,66,
Illex argentinus,-65.9833,-45.1667,71,
Illex argentinus,-66.0833,-45.1667,67,
Illex argentinus,-66.25,-45.1667,69,
Illex argentinus,-66.1,-45.1667,75,
Illex argentinus,-64.9,-45.1667,78,
Illex argentinus,-66.0833,-45.1667,64,
Illex argentinus,-66.071,-45.1667,69.1,
Illex argentinus,-66.0833,-45.1667,65,
Illex argentinus,-66.0765,-45.1667,67.2,
Illex argentinus,-66.0755,-45.1667,68.6,
Illex argentinus,-66.1833,-45.1667,73,
Illex argentinus,-66.04,-45.1667,67.1,
Illex argentinus,-66.0474,-45.1667,65,
Illex argentinus,-66.0973,-45.1667,69.3,
Illex argentinus,-66.2,-45.1667,69,
Illex argentinus,-66.1333,-45.1667,71,
Illex argentinus,-66.2,-45.1667,68,
